RespondentID,Child Abuse/Neglect,ChronicDisease,LonelinessIsolation,DomesticViolence,Crime,DentalProblems,CostofHousing,DrugAlcohol,PeoplenotGetVaccImmun,SedentaryLifestyle,Smoking/VapingTobaccoUse,FirearmRelatedInjuries,GunViolence,Suicide,ElderAbuse/Neglect,MentalHealthProblems,Obesity,SexuallyTransmittedDiseases,Rape/SexualAssault,AgingProblems,Homelessness,QualityNutrition,SeniorCare,AccessSpecialtyCare,LackofFood,CulturalConcerns,AccesstoPrimaryCare,TeenPregnancy,Dementia/Alzheimer,Other
11090807748,,,,,,,Cost of Housing,,,,,,,,,,,,,Aging Problems,Homelessness,Quality Nutrition,Senior Care,,,,,,,
11090788335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090781587,Child Abuse/Neglect,,,Domestic Violence,,Dental Problems,Cost of Housing,,,,,,,Suicide,,,,,,,,,,,,,,,,
11090751355,Child Abuse/Neglect,,,,,,,Drug/Alcohol,,,,,,,Elder Abuse/Neglect,,,,,,Homelessness,,,,,,,,,
11090723740,Child Abuse/Neglect,,,,,,Cost of Housing,Drug/Alcohol,,,,,,Suicide,,Mental Health Problems,,,,,,,,,,,,,,
11090681960,,,Loneliness /Isolation,,,,Cost of Housing,,,,,,,,,Mental Health Problems,Obesity,,,,Homelessness,,,,,,,,,
11090676720,Child Abuse/Neglect,,,Domestic Violence,Crime,Dental Problems,,,,,,,,,,,,,,,,,Senior Care,,,,,,,
11090676567,Child Abuse/Neglect,,,,Crime,,Cost of Housing,,,,,,,,,Mental Health Problems,,,,,,,,,Lack of Food,,Access to Primary Care,,,
11090671459,Child Abuse/Neglect,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",Loneliness /Isolation,,,,Cost of Housing,,,,"Smoking/Vaping, Tobacco Use",,,,,,,,,,,,,,,,,,,
11090663906,,,,Domestic Violence,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,,,Access to Specialty Care,,,,,,Lack of parenting skills
11090602507,,,Loneliness /Isolation,Domestic Violence,,,,Drug/Alcohol,,Sedentary Lifestyle (Not Enough Exercise),,,,,,Mental Health Problems,,,,,,,,,,,,,,
11090575831,Child Abuse/Neglect,,,,,,Cost of Housing,Drug/Alcohol,,,,,,Suicide,,Mental Health Problems,,,,,,,,,,,,,,
11090453021,Child Abuse/Neglect,,,,,,Cost of Housing,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11090438919,,,Loneliness /Isolation,,,,,,,Sedentary Lifestyle (Not Enough Exercise),,,,Suicide,,Mental Health Problems,,,,,,,,,,Cultural Concerns,,,,
11090428581,,,Loneliness /Isolation,,,,,,,,"Smoking/Vaping, Tobacco Use",,,Suicide,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11090390595,Child Abuse/Neglect,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,Mental Health Problems,,,,,,,,Access to Specialty Care,,,,,,
11090380676,,,Loneliness /Isolation,,,,Cost of Housing,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,,,,,,,,Senior Care,,,,Access to Primary Care,,,
11090378197,,,,,,,Cost of Housing,Drug/Alcohol,,,"Smoking/Vaping, Tobacco Use",,,,,,Obesity,,,,,Quality Nutrition,,,,,,,,
11090364488,Child Abuse/Neglect,,,,Crime,Dental Problems,,Drug/Alcohol,,,,,,,Elder Abuse/Neglect,Mental Health Problems,,,,,,,,,,,,,,
11090329265,,,,,,,Cost of Housing,,,,,,,,,Mental Health Problems,Obesity,,,,Homelessness,,Senior Care,,,,,,,
11090327319,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,Aging Problems,Homelessness,,,,,,,,,
11090301066,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,Crime,,Cost of Housing,,,,,,,,,Mental Health Problems,,,,,,Quality Nutrition,,,,,,,,
11090288915,Child Abuse/Neglect,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,Cost of Housing,Drug/Alcohol,,,,,,,,,,,,,Homelessness,,,,,,,,,
11090243700,Child Abuse/Neglect,,,,,,Cost of Housing,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11090235765,,,,,,,Cost of Housing,Drug/Alcohol,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11090234171,,,,,,,Cost of Housing,,,,"Smoking/Vaping, Tobacco Use",,,,,,,,,,Homelessness,,,Access to Specialty Care,,,Access to Primary Care,,,
11090220983,Child Abuse/Neglect,,,,,,Cost of Housing,Drug/Alcohol,,,,,,,,,,,,,Homelessness,,,Access to Specialty Care,,,,,,
11090218854,Child Abuse/Neglect,,,,,,Cost of Housing,,,,,,,Suicide,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11090207281,Child Abuse/Neglect,,,,,,Cost of Housing,,,,,,Gun Violence,,,Mental Health Problems,,,,,,,Senior Care,,,,,,,
11090206542,,,,,,,,Drug/Alcohol,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,Obesity,,,,,,,,,,Access to Primary Care,,,
11090194688,,,,,,,,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,,,,,,,,,,,,,,,
11090193552,,,,,,,Cost of Housing,,,,,,,,,Mental Health Problems,,,,Aging Problems,Homelessness,,Senior Care,,,,,,,
11090189281,Child Abuse/Neglect,,,,,,Cost of Housing,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11090175564,Child Abuse/Neglect,,,Domestic Violence,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11090174775,Child Abuse/Neglect,,,,,,,,,,,,,Suicide,,Mental Health Problems,,,,,Homelessness,,Senior Care,,,,,,,
11090131827,,,Loneliness /Isolation,Domestic Violence,,,,,People not Getting Vaccinations/Immunizations,Sedentary Lifestyle (Not Enough Exercise),,,,,,,,,,Aging Problems,,,,,,,,,,
11090130887,,,Loneliness /Isolation,Domestic Violence,,,,,People not Getting Vaccinations/Immunizations,Sedentary Lifestyle (Not Enough Exercise),,,,,,,,,,Aging Problems,,,,,,,,,,
11090121831,,,Loneliness /Isolation,Domestic Violence,,,,,People not Getting Vaccinations/Immunizations,Sedentary Lifestyle (Not Enough Exercise),,,,,,,,,,Aging Problems,,,,,,,,,,
11089840696,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,Cost of Housing,,,,,,,,Elder Abuse/Neglect,,,,,,,,Senior Care,,,,,,Dementia/Alzheimer,
11089384908,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,Drug/Alcohol,,,,,,Suicide,,Mental Health Problems,,,,,,,Senior Care,,,,,,,
11089338487,,,,,,,Cost of Housing,,,,,,,,Elder Abuse/Neglect,Mental Health Problems,,,,,,,Senior Care,,,,,,Dementia/Alzheimer,
11089055993,,,Loneliness /Isolation,,,,,Drug/Alcohol,,,,,Gun Violence,,Elder Abuse/Neglect,,,,,,,,Senior Care,,,,,,,
11089031545,,,Loneliness /Isolation,,,,,Drug/Alcohol,,,,,,,Elder Abuse/Neglect,Mental Health Problems,,,,,,,Senior Care,,,,,,,
11089018119,Child Abuse/Neglect,,Loneliness /Isolation,,,,,,,,,,,,Elder Abuse/Neglect,Mental Health Problems,,,,,,,,Access to Specialty Care,,,,,,
11089003601,,,Loneliness /Isolation,,,,Cost of Housing,,,,,,,,Elder Abuse/Neglect,Mental Health Problems,,,,,,,,Access to Specialty Care,,,,,,
11088182689,,,,,,,Cost of Housing,Drug/Alcohol,,,,,,Suicide,,Mental Health Problems,,,,,,,Senior Care,,,,,,,
11088094453,,,Loneliness /Isolation,,,,Cost of Housing,,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11088090419,,,,Domestic Violence,,,Cost of Housing,Drug/Alcohol,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,,,,,,,,,,,
11088009755,Child Abuse/Neglect,,,,,,Cost of Housing,Drug/Alcohol,,,,,,,,,,,,,Homelessness,,,,,,,,,Low wages
11087991038,,,,,Crime,,Cost of Housing,Drug/Alcohol,,,,,Gun Violence,,,,,,,,Homelessness,,,,,,,,,
11087918037,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,Cost of Housing,Drug/Alcohol,,,,,,,,,,,,Aging Problems,,,,,,,,,,
11087892471,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,Drug/Alcohol,,Sedentary Lifestyle (Not Enough Exercise),,,,,,,Obesity,,,,,,Senior Care,,,,,,,
11087858416,,,Loneliness /Isolation,,,,Cost of Housing,,,,"Smoking/Vaping, Tobacco Use",,,,,,,,,Aging Problems,Homelessness,,,,,,,,,
11087769256,,,,Domestic Violence,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,Aging Problems,,,Senior Care,,,,,,,
11087711478,,,Loneliness /Isolation,,,,Cost of Housing,,,,"Smoking/Vaping, Tobacco Use",,,,,,Obesity,,,,Homelessness,,,,,,,,,
11087667727,,,,,,,Cost of Housing,,,,,,,,,,Obesity,,,Aging Problems,,,Senior Care,,,,,,Dementia/Alzheimer,
11087465364,,,,Domestic Violence,,,,Drug/Alcohol,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11087333405,,,,,,,,,,,"Smoking/Vaping, Tobacco Use",,,,,,Obesity,,,,Homelessness,,,,,,,,,
11087273902,,,Loneliness /Isolation,,,,Cost of Housing,,,,"Smoking/Vaping, Tobacco Use",,,,Elder Abuse/Neglect,Mental Health Problems,,,,,,,,,,,,,,
11087252118,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,Mental Health Problems,Obesity,,,Aging Problems,,,,,,,,,,
11087245988,,,,,,,Cost of Housing,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,,Obesity,,,Aging Problems,,,,,,,,,Dementia/Alzheimer,
11087240584,,,,,Crime,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,Homelessness,,,,,,Access to Primary Care,,,
11087237315,,,,,Crime,,,,,,,,,,,,,,,,Homelessness,,,,,,,,,Child care for kids with medical issues
11087230038,,,,,,,,Drug/Alcohol,,,,,,,Elder Abuse/Neglect,,,,,,Homelessness,,,,,,,,,
11087229869,,,,Domestic Violence,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,,Senior Care,,Lack of Food,,,,,
11087193234,,,,,,Dental Problems,Cost of Housing,,,,,,,,,,,,,,Homelessness,,Senior Care,Access to Specialty Care,,,,,,
11087184864,,,,,Crime,Dental Problems,Cost of Housing,,,,,,,,,,,,,,Homelessness,,,Access to Specialty Care,,,,,,
11087157847,,,,,,,Cost of Housing,,,,"Smoking/Vaping, Tobacco Use",,,,,,,,Rape/Sexual Assault,,Homelessness,,,,,,,,,Lack of Public Transportation
11087103841,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,,,,,,Gun Violence,,,,Obesity,,,,Homelessness,,Senior Care,,,,,,,
11087071740,,,Loneliness /Isolation,,,,Cost of Housing,,,,,,,,,Mental Health Problems,Obesity,,,,,,,,,,,,,
11087002104,,,,,,Dental Problems,Cost of Housing,Drug/Alcohol,,Sedentary Lifestyle (Not Enough Exercise),,,,,,Mental Health Problems,,,,,,,,,,,,,,
11086998024,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,,,,,Aging Problems,,,,Access to Specialty Care,,,Access to Primary Care,,,
11086990023,,,,Domestic Violence,,,,,,Sedentary Lifestyle (Not Enough Exercise),"Smoking/Vaping, Tobacco Use",,,,,,Obesity,,,,,,Senior Care,,,,,,,
11086969361,Child Abuse/Neglect,,Loneliness /Isolation,,,Dental Problems,,,,,,,,,,,,,,,Homelessness,,,,Lack of Food,,,,,
11086953791,Child Abuse/Neglect,,,,,,,Drug/Alcohol,,,,,,,,,,,,,,Quality Nutrition,Senior Care,Access to Specialty Care,,,,,,
11086947970,,,,,,,,,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,Obesity,,,,,Quality Nutrition,,,,Cultural Concerns,,,,
11086944126,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,,,,,,,,,Mental Health Problems,,,,,Homelessness,,Senior Care,,,,,,Dementia/Alzheimer,Subscription Drug Problem (In the Country)
11086939779,,,,,,,Cost of Housing,,,,,,,,Elder Abuse/Neglect,Mental Health Problems,,,,,Homelessness,,,,,,,,Dementia/Alzheimer,
11086931248,,,,,Crime,,,,,,"Smoking/Vaping, Tobacco Use",,,,,,,,,,,,,,,,,,,
11086928645,Child Abuse/Neglect,,Loneliness /Isolation,,,,,Drug/Alcohol,,,,,,,,,,,,,Homelessness,,,,Lack of Food,,,,,
11086927820,Child Abuse/Neglect,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,Domestic Violence,,,,,,,,,,Suicide,,,,,Rape/Sexual Assault,,,,,,,,,,,
11086919546,,,,,Crime,,Cost of Housing,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,,Obesity,,,,,Quality Nutrition,,,,,,,,
11086890984,,,Loneliness /Isolation,,,,,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,,,,,Aging Problems,,,,,,,,,,
11086829136,Child Abuse/Neglect,,,,,,Cost of Housing,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,,,,,,Homelessness,,,,,,Access to Primary Care,,,
11086822788,,,,,,Dental Problems,Cost of Housing,,,,,,,,,Mental Health Problems,Obesity,,,Aging Problems,,,,,,,,,,
11086693060,,,,,,,Cost of Housing,,,,,,,,,Mental Health Problems,Obesity,,,,Homelessness,,,,Lack of Food,,,,,
11086054898,Child Abuse/Neglect,,,,,,,,,,,,Gun Violence,,,,,,Rape/Sexual Assault,,Homelessness,,,,Lack of Food,,,,,
11085907430,,,,,,,Cost of Housing,Drug/Alcohol,,,"Smoking/Vaping, Tobacco Use",,,,,,Obesity,,,,,,Senior Care,,,,,,,
11085872334,,,,,Crime,,,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,,,,,,Homelessness,,,,Lack of Food,,Access to Primary Care,,,
11085813255,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,Cost of Housing,Drug/Alcohol,,,,,,,,,,,,,Homelessness,,Senior Care,,,,,,,
11085688711,Child Abuse/Neglect,,Loneliness /Isolation,,,Dental Problems,,,,,,,,Suicide,,Mental Health Problems,,,,,,,,,,,,,,
11085591910,,,,,,,,,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,,Homelessness,,,Access to Specialty Care,,,,,,A quality hospital such as Sarasota Memorial or Englewood
11085275901,Child Abuse/Neglect,,,Domestic Violence,Crime,,,,,,,,,,,Mental Health Problems,,,,,,,,,,,Access to Primary Care,,,
11085142441,Child Abuse/Neglect,,,,Crime,,,Drug/Alcohol,,,,,,,Elder Abuse/Neglect,,,,,,Homelessness,,,,,,,,,
11085138144,Child Abuse/Neglect,,Loneliness /Isolation,,,,Cost of Housing,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,,,,,,,,,
11085114502,,,,,Crime,,Cost of Housing,,,,,,,,,,,,,Aging Problems,Homelessness,,,Access to Specialty Care,,,,,,
11085024644,,,,,,,Cost of Housing,,,Sedentary Lifestyle (Not Enough Exercise),,,,,Elder Abuse/Neglect,,,,,,,Quality Nutrition,Senior Care,,,,,,,
11084960321,Child Abuse/Neglect,,Loneliness /Isolation,,,,,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,Mental Health Problems,Obesity,,,,,,,,,,,,,
11084907548,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,Drug/Alcohol,People not Getting Vaccinations/Immunizations,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,,,,,,,,,,,
11084813068,,,,,,,,,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,Aging Problems,Homelessness,,Senior Care,,,,,,,
11084774440,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",Loneliness /Isolation,,,,,,,,,,,,,Mental Health Problems,,,,Aging Problems,,,,,,,,,Dementia/Alzheimer,
11084731104,,,,,Crime,Dental Problems,,,,,,,,,,Mental Health Problems,,,,,,,,Access to Specialty Care,,,Access to Primary Care,,,
11084726180,,,Loneliness /Isolation,,,,Cost of Housing,Drug/Alcohol,,,,,,,Elder Abuse/Neglect,,,,,,,,Senior Care,,,,,,,
11084718656,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,Domestic Violence,,,Cost of Housing,,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,,,,,,,,,,,
11084667095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11084579089,Child Abuse/Neglect,,Loneliness /Isolation,,,,Cost of Housing,,,,,,,,,Mental Health Problems,Obesity,,,,,,,,,,,,,
11084565986,Child Abuse/Neglect,,,Domestic Violence,,,Cost of Housing,,,,,,,,Elder Abuse/Neglect,,,,,,Homelessness,,,,,,,,,
11084498922,Child Abuse/Neglect,,,,Crime,,Cost of Housing,Drug/Alcohol,,,,,,,,,,,,,Homelessness,,,,,,,,,
11084486435,,,,,,Dental Problems,,,,,,,,,,Mental Health Problems,,,,,,,,Access to Specialty Care,,,,,,"Lack of QUALIFIED specialists / cost of health care vs income to rent ratio - HOUSING COSTS ARE NOT IN LINE WITH INCOME FOR MIDDLE CLASS! most are paying well over 30% for housing and insurance is 50% of income. nothing left for working middle class. Low income housing is not helping most people working here. We need affordable housing!! Greedy landlords are making it impossible to live here and save for a house, pay medical bills/ health insurance/food/basic necessities. Most people are making under $12/hour with rents over 1G for a studio!! it is not just for low income-look at the working class!!!!"
11084480301,Child Abuse/Neglect,,,Domestic Violence,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,,,Access to Specialty Care,,,,,,
11084422063,,,,,Crime,,Cost of Housing,,,,,,,,Elder Abuse/Neglect,,,,,,Homelessness,,Senior Care,,,,,,,
11084409011,Child Abuse/Neglect,,,,,,Cost of Housing,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,,,,,,,,,
11084361739,,,,,,,,Drug/Alcohol,,,,,,Suicide,,Mental Health Problems,Obesity,,,,,,,,,,Access to Primary Care,,,
11084358825,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,Obesity,,,,Homelessness,,,,,,,,,
11084306979,,,,,,,,,People not Getting Vaccinations/Immunizations,Sedentary Lifestyle (Not Enough Exercise),"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,,,,,Access to Specialty Care,,,,,,
11084290400,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,,Senior Care,,,,,,,
11084269493,,,,,,,,Drug/Alcohol,,Sedentary Lifestyle (Not Enough Exercise),"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,,,,,,,,,,Dementia/Alzheimer,
11084240138,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,Obesity,,,,Homelessness,,,,,,,,,
11084187318,,,,,,,Cost of Housing,,,,,,,Suicide,,,Obesity,,,,,,Senior Care,,,Cultural Concerns,,,,
11084162103,Child Abuse/Neglect,,,Domestic Violence,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,,Senior Care,,,,,,,
11084161845,Child Abuse/Neglect,,,,,,Cost of Housing,Drug/Alcohol,,,,,,Suicide,,Mental Health Problems,,,,,,,,,,,,,,
11084159241,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,Domestic Violence,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11084154595,Child Abuse/Neglect,,,,,,,,,,,,,Suicide,Elder Abuse/Neglect,Mental Health Problems,,,,,,,,Access to Specialty Care,,,,,,
11084095189,,,,,,,Cost of Housing,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,,,,Lack of Food,,Access to Primary Care,,,
11084080812,,,Loneliness /Isolation,,,,Cost of Housing,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,,,,,,,,Dementia/Alzheimer,
11084073213,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,Mental Health Problems,,,,Aging Problems,,,,,,,Access to Primary Care,,,
11084066639,,,,Domestic Violence,,,,,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,,Homelessness,,,,Lack of Food,,,,,
11084064853,,,,,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,Quality Nutrition,,Access to Specialty Care,,,,Teenage Pregnancy,,
11084041845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lack of disability services
11084021491,Child Abuse/Neglect,,,Domestic Violence,Crime,,,Drug/Alcohol,,,,,,,,,,,,,Homelessness,,,,,,,,,
11084008273,,,,,,,Cost of Housing,Drug/Alcohol,,,"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11083976562,Child Abuse/Neglect,,,,,,Cost of Housing,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11083882762,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,,,Sedentary Lifestyle (Not Enough Exercise),"Smoking/Vaping, Tobacco Use",,,,,Mental Health Problems,,,,Aging Problems,,,,,,,,,,
11083827159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11083792776,Child Abuse/Neglect,,,Domestic Violence,,,Cost of Housing,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,,,,,,,,,
11083688138,Child Abuse/Neglect,,,,,,Cost of Housing,Drug/Alcohol,,,"Smoking/Vaping, Tobacco Use",,,,,,,,,,,,Senior Care,,,,,,,
11083649534,,,,Domestic Violence,Crime,,,,,,,,,,,Mental Health Problems,,,,Aging Problems,,,,,,,,,Dementia/Alzheimer,
11083615693,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,Domestic Violence,,Dental Problems,,,,,,,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11083527575,,,,,,,Cost of Housing,Drug/Alcohol,,,"Smoking/Vaping, Tobacco Use",,,,,,,,,,Homelessness,,Senior Care,,,,,,,
11083503086,,,,,,,,,,,,,Gun Violence,,,Mental Health Problems,,,,,Homelessness,Quality Nutrition,,,,,Access to Primary Care,,,
11083422005,,,Loneliness /Isolation,,,,,,,Sedentary Lifestyle (Not Enough Exercise),"Smoking/Vaping, Tobacco Use",,,,,,,,,Aging Problems,Homelessness,,,,,,,,,
11083404331,Child Abuse/Neglect,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,,,,,,,,,Elder Abuse/Neglect,,,,Rape/Sexual Assault,,,,Senior Care,,,,,,,
11083390826,,,,,,,,,,,"Smoking/Vaping, Tobacco Use",,Gun Violence,,,,,,,Aging Problems,Homelessness,,,,,,Access to Primary Care,,,
11083367979,,,,,,,,Drug/Alcohol,,Sedentary Lifestyle (Not Enough Exercise),,,,,,Mental Health Problems,Obesity,,,,,,,,,,,,,
11082638498,Child Abuse/Neglect,,Loneliness /Isolation,,,,,Drug/Alcohol,,,,,,,,,,,,,Homelessness,,,Access to Specialty Care,,,,,,
11082515629,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",Loneliness /Isolation,,,,,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,,,,,,Homelessness,,,,,,Access to Primary Care,,Dementia/Alzheimer,
11082457969,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,,Cost of Housing,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11082159603,,,,Domestic Violence,,,Cost of Housing,,,,"Smoking/Vaping, Tobacco Use",,,,Elder Abuse/Neglect,Mental Health Problems,,,,,,,,,,,,,,
11082077947,Child Abuse/Neglect,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,,Dental Problems,,,,Sedentary Lifestyle (Not Enough Exercise),,,,,,Mental Health Problems,,,,,,,,,,,,,,
11082031486,,,,,,,Cost of Housing,,,,,,,,,,Obesity,,,Aging Problems,,,Senior Care,,Lack of Food,,,,,
11082027116,Child Abuse/Neglect,,,Domestic Violence,Crime,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,,,,,,,,,,
11082018220,,,,,,,,,People not Getting Vaccinations/Immunizations,,,,,,Elder Abuse/Neglect,,Obesity,,,Aging Problems,,,,,,,,,Dementia/Alzheimer,
11081778820,,"Chronic Disease (Asthma, Cancer, Diabetes, Heart Disease)",,,Crime,,,,,,,,,,Elder Abuse/Neglect,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11081746847,,,,,,,Cost of Housing,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,Homelessness,,,,,,Access to Primary Care,,,
11081708089,,,Loneliness /Isolation,Domestic Violence,,,Cost of Housing,,,,,,,,,Mental Health Problems,,,,,Homelessness,,,,,,,,,
11081646809,,,Loneliness /Isolation,,,,,Drug/Alcohol,,,,,,,,Mental Health Problems,,,,,Homelessness,,Senior Care,,,,,,,
