Respondent ID,ResidencyStatus,Age,Gender,Race,Ethnicity,PrimaryLang,LangOther,MedicalnsuranceType,InsuranceOther,ChildUnder18inHome,Employed,ResidenceType,ResidenceOther,IncomeRange,SizeHousehold,ZipCode,HousingBurdened,MaritalStatus,HighestLevelEd
11089018119,Permanent,18-34,Female,Black or African American,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$15,000 to $45,000",2,33980,Yes,Single,Advance Degree (Masters or Doctorate)
11089003601,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Part Time,Own a Home,,"$90,001 to $150,000",2,33950,No,Married,Bachelor's Degree
11088182689,Permanent,60 and over,Male,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$90,001 to $150,000",2,34224,No,Widowed,Advance Degree (Masters or Doctorate)
11088094453,Permanent,18-34,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Rent a Home,,"$45,001 to $90,000",2,33952,No,Married,Bachelor's Degree
11088090419,"Work in the County, but live outside",35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$45,001 to $90,000",4,34286,Not Sure,Married,Associate's Degree
11088009755,Permanent,60 and over,Female,White,,English,,Private insurance,,No,Part Time,Own a Home,,"$45,001 to $90,000",2,33952,No,Married,Associate's Degree
11087991038,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Medicare/Medicaid,,No,Retired,Own a Home,,"$45,001 to $90,000",2,33948,No,Married,Some College
11087918037,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Medicare/Medicaid,,No,Retired,Own a Home,,"$15,000 to $45,000",2,33983,Not Sure,Married,Bachelor's Degree
11087892471,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Other (please specify),cigna,Yes,Full Time,Own a Home,,"$15,000 to $45,000",4,33953,Yes,Married,Some College
11087858416,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Other (please specify),Medicare and Supplement,No,Retired,Own a Home,,"$45,001 to $90,000",1,33952,No,Widowed,High School Diploma/GED
11087769256,"Work in the County, but live outside",35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",3,34288,Yes,Married,Bachelor's Degree
11087711478,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Retired,Own a Home,,,2,33981,No,Married,Bachelor's Degree
11087667727,Permanent,60 and over,Female,,,English,,Private insurance,,Yes,Full Time,Own a Home,,,4,33954,No,Married,
11087465364,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Rent a Home,,"$45,001 to $90,000",3,34224,Yes,Married,Some College
11087333405,Permanent,35-59,Female,White,Hispanic or Latino,Spanish,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",2,33981,Yes,Married,Some College
11087273902,"Work in the County, but live outside",35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$90,001 to $150,000",4,34288,No,Married,Bachelor's Degree
11087252118,Permanent,60 and over,Male,White,Not Hispanic or Latino,English,,Medicare/Medicaid,,No,Retired,Own a Home,,"Over $150,000",2,33953,No,Married,Advance Degree (Masters or Doctorate)
11087245988,"Work in the County, but live outside",35-59,Male,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"Over $150,000",3,34235,No,Married,Bachelor's Degree
11087240584,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",4,34224,No,Married,High School Diploma/GED
11087237315,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$15,000 to $45,000",3,33952,Yes,Divorced,High School Diploma/GED
11087230038,Permanent,35-59,Male,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"Over $150,000",2,33983,No,Married,Some College
11087229869,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$15,000 to $45,000",4,33948,Yes,Single,High School Diploma/GED
11087193234,Permanent,18-34,Male,White,Not Hispanic or Latino,English,,No Insurance,,Yes,Full Time,Rent a Home,,"$15,000 to $45,000",4,33948,Yes,Married,Associate's Degree
11087184864,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Rent a Home,,"$15,000 to $45,000",3,33952,Yes,Married,Bachelor's Degree
11087157847,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Rent a Home,,"$15,000 to $45,000",2,33952,Yes,Married,Advance Degree (Masters or Doctorate)
11087103841,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",2,33955,No,Married,Some College
11087071740,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Medicare/Medicaid,,No,Retired,Own a Home,,"$45,001 to $90,000",2,33953,Yes,Single,Some College
11087002104,"Work in the County, but live outside",60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$90,001 to $150,000",2,34275,No,Married,Bachelor's Degree
11086998024,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Retired,Own a Home,,"$45,001 to $90,000",2,33947,No,Married,Some College
11086990023,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Retired,Own a Home,,"$45,001 to $90,000",2,33953,No,Married,Some College
11086969361,Permanent,35-59,Male,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$15,000 to $45,000",5,33981,Yes,Married,High School Diploma/GED
11086953791,Permanent,18-34,Male,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Rent a Home,,"$45,001 to $90,000",4,33948,No,Single,Some College
11086947970,Permanent,18-34,Female,Other,Hispanic or Latino,Spanish,,Private insurance,,Yes,Full Time,Own a Home,,"$45,001 to $90,000",3,33983,Yes,Single,Advance Degree (Masters or Doctorate)
11086944126,Permanent,35-59,Male,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,,5,33954,No,Married,Associate's Degree
11086939779,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$15,000 to $45,000",1,33950,Not Sure,Widowed,Associate's Degree
11086931248,Permanent,60 and over,Female,Other,Not Hispanic or Latino,English,,Private insurance,,No,Self-Employed,Own a Home,,"$15,000 to $45,000",2,33952,No,Married,Some College
11086928645,Permanent,35-59,Female,Other,Hispanic or Latino,Spanish,,Private insurance,,No,Full Time,Own a Home,,"$90,001 to $150,000",2,33983,No,Married,Bachelor's Degree
11086927820,Permanent,18-34,Female,White,Not Hispanic or Latino,English,,Other (please specify),cigna through county,No,Full Time,Live with Others,,"$15,000 to $45,000",3,33950,Not Sure,Single,Some College
11086919546,Permanent,35-59,Male,,,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",2,33954,No,Married,Advance Degree (Masters or Doctorate)
11086890984,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Self-Employed,Own a Home,,"$45,001 to $90,000",4,34224,No,Single,Advance Degree (Masters or Doctorate)
11086829136,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Live with Others,,"$45,001 to $90,000",4,33983,Not Sure,Divorced,High School Diploma/GED
11086822788,Permanent,18-34,Female,White,Not Hispanic or Latino,English,,Medicare/Medicaid,,Yes,Unemployed,Rent a Home,,"$15,000 to $45,000",4,33947,Yes,Married,Some College
11086693060,Permanent,35-59,Male,White,,English,,Private insurance,,No,Full Time,Own a Home,,"Over $150,000",2,33983,No,Married,Bachelor's Degree
11086054898,Permanent,60 and over,Male,White,Hispanic or Latino,English,,Medicare/Medicaid,,No,Retired,Own a Home,,"$15,000 to $45,000",One,33952,Yes,Widowed,High School Diploma/GED
11085907430,Permanent,35-59,Female,White,Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Rent a Home,,"$15,000 to $45,000",5,33980,Yes,Married,Associate's Degree
11085872334,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$15,000 to $45,000",5,33981,No,Married,Associate's Degree
11085813255,Permanent,60 and over,Male,White,Not Hispanic or Latino,English,,Medicare/Medicaid,,No,Retired,Own a Home,,"Over $150,000",2,33950,No,Married,Advance Degree (Masters or Doctorate)
11085688711,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$45,001 to $90,000",3,33981,No,Widowed,Some College
11085591910,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Medicare/Medicaid,,No,Retired,Own a Home,,,2,33950,No,Married,Bachelor's Degree
11085275901,Permanent,18-34,Female,White,Not Hispanic or Latino,English,,No Insurance,,No,Self-Employed,Own a Home,,"$45,001 to $90,000",2,,No,Married,Some College
11085142441,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",2,34224,No,Married,Bachelor's Degree
11085138144,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$90,001 to $150,000",4,33950,No,Married,Advance Degree (Masters or Doctorate)
11085114502,Permanent,35-59,Female,White,Hispanic or Latino,English,,,,Yes,Full Time,Own a Home,,"$90,001 to $150,000",5,33983,Yes,Married,Bachelor's Degree
11085024644,Permanent,35-59,Female,,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$90,001 to $150,000",3,33983,No,Married,Bachelor's Degree
11084960321,Permanent,35-59,Female,White,Hispanic or Latino,Spanish,,Private insurance,,Yes,Full Time,Own a Home,,"$90,001 to $150,000",3,33950,Yes,Married,Associate's Degree
11084907548,"Work in the County, but live outside",18-34,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Rent a Home,,"$15,000 to $45,000",2,34232,No,Single,Advance Degree (Masters or Doctorate)
11084813068,Permanent,60 and over,Male,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$90,001 to $150,000",2,34287,No,Married,Associate's Degree
11084774440,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",2,33947,Yes,Divorced,Associate's Degree
11084731104,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Other (please specify),obama care,No,Self-Employed,Own a Home,,"$15,000 to $45,000",4,33952,Yes,Divorced,Some College
11084726180,"Work in the County, but live outside",35-59,Female,White,Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$45,001 to $90,000",5,34288,Yes,Married,High School Diploma/GED
11084718656,None of the above,35-59,Male,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",2,33972,Not Sure,Married,High School Diploma/GED
11084667095,"Work in the County, but live outside",60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$15,000 to $45,000",3,34286,Yes,Divorced,Some College
11084579089,Permanent,18-34,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Live with Others,,"$15,000 to $45,000",4,33954,Not Sure,Single,Bachelor's Degree
11084565986,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,,3,33950,Yes,Married,Some College
11084498922,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$15,000 to $45,000",2,33980,Yes,Widowed,Some College
11084486435,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Rent a Home,,"$15,000 to $45,000",2,33948,Yes,Married,Bachelor's Degree
11084480301,,,,,,,,,,,,,,,,,,,
11084422063,Permanent,60 and over,Male,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",2,33954,No,Married,Some College
11084409011,Permanent,18-34,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$90,001 to $150,000",3,33983,No,Married,Advance Degree (Masters or Doctorate)
11084361739,Permanent,18-34,Male,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Live with Others,,"$15,000 to $45,000",2,34223,Yes,Single,High School Diploma/GED
11084358825,Permanent,60 and over,Male,White,Not Hispanic or Latino,English,,Medicare/Medicaid,,No,Retired,Own a Home,,"$45,001 to $90,000",2,33950,No,Married,Advance Degree (Masters or Doctorate)
11084306979,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Other (please specify),Charlotte County Employee Insurance,Yes,Full Time,Own a Home,,"$15,000 to $45,000",4,33955,Yes,Married,Associate's Degree
11084290400,Permanent,60 and over,Male,White,Not Hispanic or Latino,English,,Medicare/Medicaid,,No,Retired,Own a Home,,"$90,001 to $150,000",2,33950,No,Married,Advance Degree (Masters or Doctorate)
11084269493,,,,,,,,,,,,,,,,,,,
11084240138,Permanent,35-59,Male,White,Not Hispanic or Latino,English,,Other (please specify),county insurance,No,Full Time,Own a Home,,"$45,001 to $90,000",2,33952,Yes,Married,Some College
11084187318,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$90,001 to $150,000",5,34288,No,Married,Associate's Degree
11084162103,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Medicare/Medicaid,,No,Retired,Own a Home,,"$45,001 to $90,000",1,33948,No,Single,Bachelor's Degree
11084161845,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$45,001 to $90,000",3,33983,No,Divorced,Bachelor's Degree
11084159241,Seasonal,60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Self-Employed,Own a Home,,"Over $150,000",2,33950,No,Married,Bachelor's Degree
11084154595,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Self-Employed,Own a Home,,"Over $150,000",5,33983,No,Married,Advance Degree (Masters or Doctorate)
11084095189,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"Over $150,000",2,33983,No,Married,Advance Degree (Masters or Doctorate)
11084080812,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",2,34224,No,Married,Some College
11084073213,Permanent,60 and over,Male,White,Not Hispanic or Latino,English,,Other (please specify),Group health insurance,No,Full Time,Own a Home,,"Over $150,000",2,33982,Yes,Married,Bachelor's Degree
11084066639,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$90,001 to $150,000",2,33952,No,Married,Advance Degree (Masters or Doctorate)
11084064853,,,,,,,,,,,,,,,,,,,
11084041845,Permanent,35-59,Male,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Rent a Home,,"$90,001 to $150,000",6,33983,Yes,Single,Advance Degree (Masters or Doctorate)
11084021491,Permanent,35-59,Male,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",2,33980,Yes,Married,Bachelor's Degree
11084008273,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$90,001 to $150,000",2,33981,No,Married,Associate's Degree
11083976562,Permanent,35-59,Female,White,,English,,Private insurance,,No,Full Time,Rent a Home,,"$45,001 to $90,000",3,33952,Yes,Married,Bachelor's Degree
11083882762,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$45,001 to $90,000",4,33952,Yes,Married,Some College
11083827159,Permanent,,,,,English,,,,,,,,,,,,,
11083792776,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",2,33983,No,Divorced,Some College
11083688138,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Private insurance,,Yes,Full Time,Own a Home,,"$90,001 to $150,000",3,33980,No,Married,Advance Degree (Masters or Doctorate)
11083649534,Permanent,35-59,Female,White,Hispanic or Latino,English,,Private insurance,,No,Full Time,Own a Home,,"$45,001 to $90,000",2,33947,No,Married,Advance Degree (Masters or Doctorate)
11083615693,Permanent,60 and over,Female,White,Not Hispanic or Latino,English,,Other (please specify),Medicare Advantage Plan,No,Retired,Own a Home,,"$45,001 to $90,000",2,33952,No,Married,Associate's Degree
11083527575,Permanent,35-59,Female,White,Not Hispanic or Latino,English,,Other (please specify),Employer Group Insurance,No,Full Time,Own a Home,,"$45,001 to $90,000",3,33954,No,Divorced,Bachelor's Degree
